"","id","lat","lng","date","time","tem","rhu","wnd"
"804",43,33.5,110.8,"2021-07-23","08:00:00",24.829134,91.65601,107.463394
"805",44,33.5,110.7,"2021-07-23","08:00:00",24.204845,92.869705,116.449776
"806",45,33.45,110.05,"2021-07-23","08:00:00",19.806698,91.30084,111.659775
"807",46,33.5,110.05,"2021-07-23","08:00:00",20.808887,92.51881,109.47639
"808",47,33.4,110.4,"2021-07-23","08:00:00",19.828133,91.04027,113.552986
"809",48,33.45,110.35,"2021-07-23","08:00:00",23.151379,93.674736,109.81311
"810",49,33.5,110.25,"2021-07-23","08:00:00",21.626738,92.35483,105.857216
"811",50,33.55,110.75,"2021-07-23","08:00:00",24.309155,91.314606,109.91926
"812",51,33.45,110.15,"2021-07-23","08:00:00",21.548988,92.32179,105.41966
"813",52,33.45,111.1,"2021-07-23","08:00:00",24.741568,85.86956,91.20255
"814",53,33.5,110.75,"2021-07-23","08:00:00",24.961206,92.78366,112.468605
"815",54,33.5,111.15,"2021-07-23","08:00:00",22.480227,82.7525,89.940475
"816",55,33.55,110.45,"2021-07-23","08:00:00",22.952417,92.16469,107.71218
"817",56,33.55,110.25,"2021-07-23","08:00:00",20.913052,91.20776,111.906235
"818",57,33.5,110.15,"2021-07-23","08:00:00",20.897966,92.13759,104.9159
"819",58,33.5,110.9,"2021-07-23","08:00:00",24.569254,89.46919,93.214134
"820",59,33.55,110.05,"2021-07-23","08:00:00",19.498503,91.54408,114.5718
"821",60,33.55,110.55,"2021-07-23","08:00:00",22.778881,91.25001,110.06613
"822",61,33.4,110.3,"2021-07-23","08:00:00",19.810312,90.924126,110.388916
"823",62,33.55,110.65,"2021-07-23","08:00:00",24.692564,92.14603,113.743195
"824",63,33.5,110.85,"2021-07-23","08:00:00",24.863968,90.80145,100.96717
"825",64,33.4,111,"2021-07-23","08:00:00",24.072418,87.109314,102.706085
"826",65,33.45,110.25,"2021-07-23","08:00:00",22.683212,93.11728,106.976715
"827",66,33.45,111.15,"2021-07-23","08:00:00",24.168282,84.69055,87.310585
"828",67,33.5,110.1,"2021-07-23","08:00:00",21.001232,92.42551,105.36038
"829",68,33.5,110.45,"2021-07-23","08:00:00",23.278519,92.58289,107.64612
"830",69,33.55,110.9,"2021-07-23","08:00:00",21.941277,88.08505,89.67513
"831",70,33.55,110.4,"2021-07-23","08:00:00",23.395306,93.08447,107.79675
"832",71,33.5,110.65,"2021-07-23","08:00:00",24.919289,93.129295,114.93043
"833",72,33.75,111.9,"2021-07-23","08:00:00",20.416912,90.817825,111.01625
"834",73,33.7,111.6,"2021-07-23","08:00:00",17.983326,86.57819,65.321465
"835",74,33.7,111.35,"2021-07-23","08:00:00",20.787064,85.70145,74.02875
"836",75,33.75,111.55,"2021-07-23","08:00:00",18.78117,87.57315,72.80725
"837",76,33.75,111.5,"2021-07-23","08:00:00",18.254982,86.65427,71.13023
"838",77,33.75,111.6,"2021-07-23","08:00:00",19.730263,88.93402,74.50515
"839",78,33.75,111.65,"2021-07-23","08:00:00",20.10151,89.41005,81.458244
"840",79,33.7,111.4,"2021-07-23","08:00:00",21.219875,86.76809,64.978065
"841",80,33.7,111.45,"2021-07-23","08:00:00",19.524452,86.09719,59.977104
"842",81,33.7,111.7,"2021-07-23","08:00:00",18.270748,86.99128,85.17445
"843",82,33.75,111.35,"2021-07-23","08:00:00",17.396633,83.66019,87.82441
"844",83,33.7,111.8,"2021-07-23","08:00:00",18.050833,86.96236,101.89482
"845",84,33.7,111.55,"2021-07-23","08:00:00",18.80154,86.812325,60.758377
"846",85,33.7,111.5,"2021-07-23","08:00:00",17.255821,85.09796,55.488266
"847",86,33.7,111.75,"2021-07-23","08:00:00",18.589346,87.10959,93.59909
"848",87,33.7,111.25,"2021-07-23","08:00:00",20.536346,85.03706,89.59973
"849",88,33.7,111.9,"2021-07-23","08:00:00",20.744446,90.153076,113.978455
"850",89,33.75,111.95,"2021-07-23","08:00:00",19.909178,91.42178,113.247375
"851",90,33.75,111.4,"2021-07-23","08:00:00",17.127316,84.26338,81.137024
"852",91,33.75,111.3,"2021-07-23","08:00:00",16.831211,82.46643,94.48043
"853",92,33.75,109.4,"2021-07-23","08:00:00",19.27823,95.75429,132.86882
"854",93,33.7,109.75,"2021-07-23","08:00:00",17.959717,91.409615,140.44719
"855",94,33.75,109.6,"2021-07-23","08:00:00",17.385044,92.98178,136.57185
"856",95,33.75,110.2,"2021-07-23","08:00:00",21.239048,91.50914,126.95207
"857",96,33.75,109.35,"2021-07-23","08:00:00",18.109488,95.3071,131.86377
"858",97,33.7,110.3,"2021-07-23","08:00:00",22.507717,92.05879,117.879395
"859",98,33.75,109.85,"2021-07-23","08:00:00",18.112696,91.017365,126.39044
"860",99,33.75,110.15,"2021-07-23","08:00:00",22.329742,92.416,126.43535
"861",100,33.75,109.45,"2021-07-23","08:00:00",17.80054,94.414474,134.21817
"862",101,33.7,109.95,"2021-07-23","08:00:00",16.353813,89.42848,123.85238
"863",102,33.75,109.9,"2021-07-23","08:00:00",17.04986,89.524826,122.538704
"864",103,33.75,110.35,"2021-07-23","08:00:00",18.354166,89.62979,122.60373
"865",104,33.7,110.1,"2021-07-23","08:00:00",19.556301,90.31961,124.67383
"866",105,33.7,109.55,"2021-07-23","08:00:00",18.529198,93.92262,135.73595
"867",106,33.75,109.15,"2021-07-23","08:00:00",18.609892,95.972496,124.635895
"868",107,33.7,109.35,"2021-07-23","08:00:00",17.062595,94.998245,123.87557
"869",108,33.7,109.15,"2021-07-23","08:00:00",20.58884,98.10606,107.70605
"870",109,33.75,110.25,"2021-07-23","08:00:00",20.38364,91.052925,124.70275
"871",110,33.75,110.3,"2021-07-23","08:00:00",19.69403,90.53733,122.68004
"872",111,33.7,109.65,"2021-07-23","08:00:00",19.849766,94.02452,140.12721
"873",112,33.3,111.8,"2021-07-23","08:00:00",25.061642,84.10922,62.598915
"874",113,33.3,111.55,"2021-07-23","08:00:00",25.41351,81.314644,61.734848
"875",114,33.25,111.55,"2021-07-23","08:00:00",25.264503,82.30304,62.049454
"876",115,33.25,111.3,"2021-07-23","08:00:00",22.618187,82.98505,78.78773
"877",116,33.25,111.7,"2021-07-23","08:00:00",25.805157,82.798325,84.43222
"878",117,33.25,111.6,"2021-07-23","08:00:00",25.454205,82.067375,68.166336
"879",118,33.25,111.65,"2021-07-23","08:00:00",25.693832,82.4367,75.31516
"880",119,33.3,111.6,"2021-07-23","08:00:00",25.35498,80.73092,65.88997
"881",120,33.25,111.25,"2021-07-23","08:00:00",23.403408,85.44778,81.352135
"882",121,33.25,111.5,"2021-07-23","08:00:00",24.542797,82.30538,56.417343
"883",122,33.3,111.85,"2021-07-23","08:00:00",23.93967,85.392334,57.42211
"884",123,33.3,111.45,"2021-07-23","08:00:00",25.538748,82.70094,60.77864
"885",124,33.3,111.65,"2021-07-23","08:00:00",24.98927,80.63431,68.24609
"886",125,33.3,111.7,"2021-07-23","08:00:00",24.655779,80.84435,70.44502
"887",126,33.3,111.95,"2021-07-23","08:00:00",21.917652,88.374146,52.74021
"888",127,33.3,111.9,"2021-07-23","08:00:00",23.574009,87.14307,53.98655
"889",128,33.3,111.3,"2021-07-23","08:00:00",23.586823,83.025345,72.57232
"890",129,33.25,111.4,"2021-07-23","08:00:00",23.95263,82.48207,66.96564
"891",130,33.25,111.8,"2021-07-23","08:00:00",25.859497,84.60898,84.53184
"892",131,33.25,111.75,"2021-07-23","08:00:00",26.145733,83.00563,84.485405
"893",132,33.25,109.8,"2021-07-23","08:00:00",18.97626,90.45459,103.884796
"894",133,33.8,111.75,"2021-07-23","08:00:00",19.919537,90.5827,96.72211
"895",134,33.8,109.95,"2021-07-23","08:00:00",20.610088,90.46689,118.52734
"896",135,33.35,110.55,"2021-07-23","08:00:00",20.466883,92.3771,115.09499
"897",136,33.2,111.2,"2021-07-23","08:00:00",23.893997,88.07614,97.618706
"898",137,33.7,110.95,"2021-07-23","08:00:00",19.760181,87.704636,122.71724
"899",138,33.25,111.95,"2021-07-23","08:00:00",24.53247,88.45952,64.582344
"900",139,33.4,110.5,"2021-07-23","08:00:00",20.407425,91.29533,115.93529
"901",140,33.3,109.55,"2021-07-23","08:00:00",22.047508,93.40459,121.472015
"902",141,33.35,111.7,"2021-07-23","08:00:00",24.212357,80.059975,60.001793
"903",142,33.7,110.8,"2021-07-23","08:00:00",17.051315,87.36983,122.54709
"904",143,33.8,110.6,"2021-07-23","08:00:00",18.906202,90.329544,155.26942
"905",144,33.55,110.15,"2021-07-23","08:00:00",19.923813,90.7333,112.42128
"906",145,33.65,111.05,"2021-07-23","08:00:00",22.086102,87.64308,97.95901
"907",146,33.25,111.6,"2021-07-23","08:00:00",25.454205,82.067375,68.166336
"908",147,33.5,109.25,"2021-07-23","08:00:00",20.102211,96.31813,96.9546
"909",148,33.75,111.6,"2021-07-23","08:00:00",19.730263,88.93402,74.50515
"910",149,33.45,111.5,"2021-07-23","08:00:00",24.361462,81.2137,27.282867
"911",150,33.5,111.8,"2021-07-23","08:00:00",19.999538,85.71294,62.602303
"912",151,33.45,110.25,"2021-07-23","08:00:00",22.683212,93.11728,106.976715
"913",0,33.4,110.5,"2021-07-23","12:00:00",23.257286,79.77719,111.08877
"914",1,33.5,111.1,"2021-07-23","12:00:00",24.879335,73.143906,129.45946
"915",2,33.45,111,"2021-07-23","12:00:00",27.44009,76.97795,128.87051
"916",3,33.5,110.35,"2021-07-23","12:00:00",25.448683,79.02892,101.54703
"917",4,33.4,111.1,"2021-07-23","12:00:00",27.63798,77.10271,124.74437
"918",5,33.45,110.7,"2021-07-23","12:00:00",27.747124,79.945465,121.696014
"919",6,33.55,110.3,"2021-07-23","12:00:00",24.795364,80.028625,108.938324
"920",7,33.4,111.05,"2021-07-23","12:00:00",27.225407,76.94653,125.05864
"921",8,33.5,110.4,"2021-07-23","12:00:00",26.167461,78.78585,103.034454
"922",9,33.45,110.95,"2021-07-23","12:00:00",26.754711,77.0202,127.666084
"923",10,33.55,110.15,"2021-07-23","12:00:00",22.069668,83.20487,113.8489
"924",11,33.4,110.8,"2021-07-23","12:00:00",27.819042,81.49813,123.24336
"925",12,33.55,111.15,"2021-07-23","12:00:00",25.727139,72.38427,126.69495
"926",13,33.55,110.2,"2021-07-23","12:00:00",21.335989,80.41391,110.982994
"927",14,33.55,110.6,"2021-07-23","12:00:00",26.63989,77.71503,119.392075
"928",15,33.45,110.65,"2021-07-23","12:00:00",27.333685,79.32624,118.63139
"929",16,33.4,110.55,"2021-07-23","12:00:00",24.755672,80.60118,114.23095
"930",17,33.55,110.8,"2021-07-23","12:00:00",26.506062,78.19618,131.88712
"931",18,33.55,110.85,"2021-07-23","12:00:00",25.896034,77.425476,133.22618
"932",19,33.45,110.85,"2021-07-23","12:00:00",27.82619,79.28402,125.37411
"933",20,33.4,110.35,"2021-07-23","12:00:00",22.969173,80.499535,107.24894
"934",21,33.4,111.15,"2021-07-23","12:00:00",27.055801,75.82944,122.61142
"935",22,33.45,110.4,"2021-07-23","12:00:00",26.119684,80.551834,105.52399
"936",23,33.4,110.1,"2021-07-23","12:00:00",20.279362,78.96948,123.54791
"937",24,33.4,110.85,"2021-07-23","12:00:00",26.850088,79.36895,123.066414
"938",25,33.4,110.05,"2021-07-23","12:00:00",22.317871,80.50062,132.29204
"939",26,33.5,111,"2021-07-23","12:00:00",26.981806,76.30497,132.30005
"940",27,33.5,110.2,"2021-07-23","12:00:00",23.168678,82.14264,101.7781
"941",28,33.55,110.95,"2021-07-23","12:00:00",24.895218,74.989296,134.38254
"942",29,33.4,110.9,"2021-07-23","12:00:00",26.19558,77.7754,122.90203
"943",30,33.4,110.95,"2021-07-23","12:00:00",26.410753,77.12681,124.1398
"944",31,33.45,110.45,"2021-07-23","12:00:00",26.114481,79.91787,107.36832
"945",32,33.4,110.15,"2021-07-23","12:00:00",20.484465,78.86046,115.51421
"946",33,33.55,111.05,"2021-07-23","12:00:00",26.921654,74.78406,131.79251
"947",34,33.4,110.6,"2021-07-23","12:00:00",24.552313,80.09639,117.33009
"948",35,33.5,111.05,"2021-07-23","12:00:00",26.880262,75.579994,130.83582
"949",36,33.45,110.1,"2021-07-23","12:00:00",22.343767,82.70892,116.81096
"950",37,33.5,110.6,"2021-07-23","12:00:00",27.340298,77.24151,113.82224
"951",38,33.4,110.45,"2021-07-23","12:00:00",22.7844,79.529144,109.62603
"952",39,33.4,110.7,"2021-07-23","12:00:00",26.099472,80.871155,122.637344
"953",40,33.45,110.8,"2021-07-23","12:00:00",28.38733,80.4938,124.311104
"954",41,33.45,111.05,"2021-07-23","12:00:00",27.436426,76.589096,127.98799
"955",42,33.55,110.1,"2021-07-23","12:00:00",22.03009,85.64124,116.54704
"956",43,33.5,110.8,"2021-07-23","12:00:00",27.719208,78.68421,125.418076
"957",44,33.5,110.7,"2021-07-23","12:00:00",27.255463,77.733185,120.72299
"958",45,33.45,110.05,"2021-07-23","12:00:00",21.824806,82.215355,124.200745
"959",46,33.5,110.05,"2021-07-23","12:00:00",22.660566,85.12769,118.67172
"960",47,33.4,110.4,"2021-07-23","12:00:00",22.65358,79.800095,108.000275
"961",48,33.45,110.35,"2021-07-23","12:00:00",26.115988,81.23221,104.388306
"962",49,33.5,110.25,"2021-07-23","12:00:00",24.42276,80.63608,100.84393
"963",50,33.55,110.75,"2021-07-23","12:00:00",27.178995,78.33699,129.57602
"964",51,33.45,110.15,"2021-07-23","12:00:00",23.838943,82.97793,110.76655
"965",52,33.45,111.1,"2021-07-23","12:00:00",27.625694,76.329025,127.13425
"966",53,33.5,110.75,"2021-07-23","12:00:00",27.969526,78.36404,123.080734
"967",54,33.5,111.15,"2021-07-23","12:00:00",25.469109,72.940315,126.6293
"968",55,33.55,110.45,"2021-07-23","12:00:00",26.128607,78.49191,110.47685
"969",56,33.55,110.25,"2021-07-23","12:00:00",23.728308,80.50273,109.94914
"970",57,33.5,110.15,"2021-07-23","12:00:00",23.10272,83.59198,107.056305
"971",58,33.5,110.9,"2021-07-23","12:00:00",27.396706,77.928955,130.08064
"972",59,33.55,110.05,"2021-07-23","12:00:00",21.13319,85.55832,121.47223
"973",60,33.55,110.55,"2021-07-23","12:00:00",25.870079,77.30862,115.65135
"974",61,33.4,110.3,"2021-07-23","12:00:00",22.52546,80.460365,106.387375
"975",62,33.55,110.65,"2021-07-23","12:00:00",27.636425,78.50867,123.29988
"976",63,33.5,110.85,"2021-07-23","12:00:00",27.721394,78.47454,127.743835
"977",64,33.4,111,"2021-07-23","12:00:00",26.75307,76.75349,125.389084
"978",65,33.45,110.25,"2021-07-23","12:00:00",25.388464,82.26996,104.03003
"979",66,33.45,111.15,"2021-07-23","12:00:00",27.077005,75.15915,124.65759
"980",67,33.5,110.1,"2021-07-23","12:00:00",22.893753,85.29294,112.08335
"981",68,33.5,110.45,"2021-07-23","12:00:00",26.550434,78.079666,105.07512
"982",69,33.55,110.9,"2021-07-23","12:00:00",24.841082,76.07896,134.60683
"983",70,33.55,110.4,"2021-07-23","12:00:00",26.568851,79.629074,108.90916
"984",71,33.5,110.65,"2021-07-23","12:00:00",28.051912,77.76221,117.25214
"985",72,33.75,111.9,"2021-07-23","12:00:00",23.37915,79.08969,115.44195
"986",73,33.7,111.6,"2021-07-23","12:00:00",21.831036,69.714554,127.00607
"987",74,33.7,111.35,"2021-07-23","12:00:00",24.541449,70.50073,141.48566
"988",75,33.75,111.55,"2021-07-23","12:00:00",22.647102,70.17874,119.48227
"989",76,33.75,111.5,"2021-07-23","12:00:00",22.05708,69.04288,126.89307
"990",77,33.75,111.6,"2021-07-23","12:00:00",23.633953,71.98942,110.85791
"991",78,33.75,111.65,"2021-07-23","12:00:00",23.96154,73.305626,103.283104
"992",79,33.7,111.4,"2021-07-23","12:00:00",24.993553,71.35167,142.52112
"993",80,33.7,111.45,"2021-07-23","12:00:00",23.318909,69.930984,141.2807
"994",81,33.7,111.7,"2021-07-23","12:00:00",21.953745,72.17893,110.42811
"995",82,33.75,111.35,"2021-07-23","12:00:00",21.133049,66.90422,136.89998
"996",83,33.7,111.8,"2021-07-23","12:00:00",21.342524,74.43616,111.545616
"997",84,33.7,111.55,"2021-07-23","12:00:00",22.639961,69.90403,133.80457
"998",85,33.7,111.5,"2021-07-23","12:00:00",21.070925,68.22102,139.95406
"999",86,33.7,111.75,"2021-07-23","12:00:00",22.185146,73.22475,111.00954
"1000",87,33.7,111.25,"2021-07-23","12:00:00",24.214499,69.81156,139.31313
"1001",88,33.7,111.9,"2021-07-23","12:00:00",23.596573,79.24318,123.45166
"1002",89,33.75,111.95,"2021-07-23","12:00:00",22.672827,80.35735,117.36637
"1003",90,33.75,111.4,"2021-07-23","12:00:00",20.869282,67.09489,134.3546
"1004",91,33.75,111.3,"2021-07-23","12:00:00",20.547272,66.15776,139.3392
"1005",92,33.75,109.4,"2021-07-23","12:00:00",21.294706,86.909805,139.0679
"1006",93,33.7,109.75,"2021-07-23","12:00:00",19.578686,84.93262,137.6399
"1007",94,33.75,109.6,"2021-07-23","12:00:00",19.11534,83.96625,131.96446
"1008",95,33.75,110.2,"2021-07-23","12:00:00",24.315638,81.291016,137.71603
"1009",96,33.75,109.35,"2021-07-23","12:00:00",20.198267,86.337875,139.94139
"1010",97,33.7,110.3,"2021-07-23","12:00:00",25.5547,81.85108,128.56453
"1011",98,33.75,109.85,"2021-07-23","12:00:00",20.096033,83.61443,134.55772
"1012",99,33.75,110.15,"2021-07-23","12:00:00",25.23853,82.723694,134.66281
"1013",100,33.75,109.45,"2021-07-23","12:00:00",19.777023,85.25741,137.29376
"1014",101,33.7,109.95,"2021-07-23","12:00:00",17.927979,83.188644,129.04468
"1015",102,33.75,109.9,"2021-07-23","12:00:00",19.070679,81.98851,131.26003
"1016",103,33.75,110.35,"2021-07-23","12:00:00",21.432137,79.22743,136.21504
"1017",104,33.7,110.1,"2021-07-23","12:00:00",21.832863,82.95973,126.45393
"1018",105,33.7,109.55,"2021-07-23","12:00:00",20.150898,86.06901,132.90222
"1019",106,33.75,109.15,"2021-07-23","12:00:00",20.472925,87.17794,139.1344
"1020",107,33.7,109.35,"2021-07-23","12:00:00",19.21885,85.68648,134.61052
"1021",108,33.7,109.15,"2021-07-23","12:00:00",22.555658,88.95311,129.83435
"1022",109,33.75,110.25,"2021-07-23","12:00:00",23.4919,80.666245,137.16136
"1023",110,33.75,110.3,"2021-07-23","12:00:00",22.846165,80.132,136.6436
"1024",111,33.7,109.65,"2021-07-23","12:00:00",21.441101,86.66998,133.83772
"1025",112,33.3,111.8,"2021-07-23","12:00:00",28.256054,73.61254,103.83915
"1026",113,33.3,111.55,"2021-07-23","12:00:00",28.476925,72.862114,118.537994
"1027",114,33.25,111.55,"2021-07-23","12:00:00",28.256634,74.838264,113.122894
"1028",115,33.25,111.3,"2021-07-23","12:00:00",25.086338,76.03013,111.78075
"1029",116,33.25,111.7,"2021-07-23","12:00:00",28.896706,74.05962,111.256424
"1030",117,33.25,111.6,"2021-07-23","12:00:00",28.498714,74.21237,112.67812
"1031",118,33.25,111.65,"2021-07-23","12:00:00",28.743324,74.151306,111.964745
"1032",119,33.3,111.6,"2021-07-23","12:00:00",28.45602,72.02367,117.671616
"1033",120,33.25,111.25,"2021-07-23","12:00:00",25.839653,77.85168,113.82064
"1034",121,33.25,111.5,"2021-07-23","12:00:00",27.505016,75.19155,113.591934
"1035",122,33.3,111.85,"2021-07-23","12:00:00",27.118507,74.653984,95.93712
"1036",123,33.3,111.45,"2021-07-23","12:00:00",28.499939,74.509674,117.66414
"1037",124,33.3,111.65,"2021-07-23","12:00:00",28.097612,71.425385,115.25477
"1038",125,33.3,111.7,"2021-07-23","12:00:00",27.811155,71.12372,112.83753
"1039",126,33.3,111.95,"2021-07-23","12:00:00",25.13683,77.53792,79.07995
"1040",127,33.3,111.9,"2021-07-23","12:00:00",26.76067,76.242096,87.85505
"1041",128,33.3,111.3,"2021-07-23","12:00:00",26.27386,74.95231,112.17386
"1042",129,33.25,111.4,"2021-07-23","12:00:00",26.624523,75.64903,112.056435
"1043",130,33.25,111.8,"2021-07-23","12:00:00",28.97159,74.5888,106.3451
"1044",131,33.25,111.75,"2021-07-23","12:00:00",29.217545,73.81443,108.8491
"1045",132,33.25,109.8,"2021-07-23","12:00:00",20.476723,83.84004,109.38005
"1046",133,33.8,111.75,"2021-07-23","12:00:00",23.828136,75.29217,79.92556
"1047",134,33.8,109.95,"2021-07-23","12:00:00",23.033085,82.6129,127.495285
"1048",135,33.35,110.55,"2021-07-23","12:00:00",23.067036,81.651566,113.49126
"1049",136,33.2,111.2,"2021-07-23","12:00:00",26.213663,79.96942,116.80334
"1050",137,33.7,110.95,"2021-07-23","12:00:00",23.540237,70.32907,138.32382
"1051",138,33.25,111.95,"2021-07-23","12:00:00",27.526352,77.198616,85.48432
"1052",139,33.4,110.5,"2021-07-23","12:00:00",23.257286,79.77719,111.08877
"1053",140,33.3,109.55,"2021-07-23","12:00:00",24.13276,83.878136,123.753296
"1054",141,33.35,111.7,"2021-07-23","12:00:00",27.341143,69.51271,107.96832
"1055",142,33.7,110.8,"2021-07-23","12:00:00",20.703522,71.75039,146.2824
"1056",143,33.8,110.6,"2021-07-23","12:00:00",22.356224,75.75052,160.7268
"1057",144,33.55,110.15,"2021-07-23","12:00:00",22.069668,83.20487,113.8489
"1058",145,33.65,111.05,"2021-07-23","12:00:00",25.618666,71.89914,135.01106
"1059",146,33.25,111.6,"2021-07-23","12:00:00",28.498714,74.21237,112.67812
"1060",147,33.5,109.25,"2021-07-23","12:00:00",22.239206,86.23543,110.81589
"1061",148,33.75,111.6,"2021-07-23","12:00:00",23.633953,71.98942,110.85791
"1062",149,33.45,111.5,"2021-07-23","12:00:00",27.737505,68.793045,129.91473
"1063",150,33.5,111.8,"2021-07-23","12:00:00",22.945087,75.89708,82.476326
"1064",151,33.45,110.25,"2021-07-23","12:00:00",25.388464,82.26996,104.03003
"1065",0,33.4,110.5,"2021-07-23","16:00:00",24.679193,72.99727,111.083855
"1066",1,33.5,111.1,"2021-07-23","16:00:00",24.557388,78.721275,136.70447
"1067",2,33.45,111,"2021-07-23","16:00:00",27.490156,79.42602,132.34143
"1068",3,33.5,110.35,"2021-07-23","16:00:00",27.12145,70.02515,101.59661
"1069",4,33.4,111.1,"2021-07-23","16:00:00",27.754318,79.54908,126.34978
"1070",5,33.45,110.7,"2021-07-23","16:00:00",28.524292,77.58658,122.45416
"1071",6,33.55,110.3,"2021-07-23","16:00:00",26.560757,69.54471,105.749176
"1072",7,33.4,111.05,"2021-07-23","16:00:00",27.4068,78.80281,126.46896
"1073",8,33.5,110.4,"2021-07-23","16:00:00",27.699553,70.93215,102.55652
"1074",9,33.45,110.95,"2021-07-23","16:00:00",26.913288,78.705,130.46048
"1075",10,33.55,110.15,"2021-07-23","16:00:00",24.473804,71.46433,111.65728
"1076",11,33.4,110.8,"2021-07-23","16:00:00",28.534548,79.07632,123.66392
"1077",12,33.55,111.15,"2021-07-23","16:00:00",25.534058,76.57204,135.2238
"1078",13,33.55,110.2,"2021-07-23","16:00:00",23.566856,68.53834,108.745636
"1079",14,33.55,110.6,"2021-07-23","16:00:00",27.663012,72.84926,121.45122
"1080",15,33.45,110.65,"2021-07-23","16:00:00",28.240078,75.85094,119.78252
"1081",16,33.4,110.55,"2021-07-23","16:00:00",26.052486,74.82088,114.650246
"1082",17,33.55,110.8,"2021-07-23","16:00:00",26.864735,78.57483,132.28613
"1083",18,33.55,110.85,"2021-07-23","16:00:00",26.142828,78.49276,134.71124
"1084",19,33.45,110.85,"2021-07-23","16:00:00",28.230688,79.235634,126.88643
"1085",20,33.4,110.35,"2021-07-23","16:00:00",24.730232,71.5508,109.45025
"1086",21,33.4,111.15,"2021-07-23","16:00:00",27.175491,78.61943,124.39647
"1087",22,33.45,110.4,"2021-07-23","16:00:00",27.709442,72.7368,105.47004
"1088",23,33.4,110.1,"2021-07-23","16:00:00",22.313782,72.06103,132.18376
"1089",24,33.4,110.85,"2021-07-23","16:00:00",27.433193,77.865265,123.81149
"1090",25,33.4,110.05,"2021-07-23","16:00:00",24.147196,74.3555,139.06038
"1091",26,33.5,111,"2021-07-23","16:00:00",26.864456,79.996826,137.80429
"1092",27,33.5,110.2,"2021-07-23","16:00:00",25.462421,70.57196,103.243
"1093",28,33.55,110.95,"2021-07-23","16:00:00",24.943113,77.39082,138.29675
"1094",29,33.4,110.9,"2021-07-23","16:00:00",26.655748,77.264465,123.967926
"1095",30,33.4,110.95,"2021-07-23","16:00:00",26.759602,77.53567,125.25461
"1096",31,33.45,110.45,"2021-07-23","16:00:00",27.550957,72.846085,107.662926
"1097",32,33.4,110.15,"2021-07-23","16:00:00",22.46154,70.91229,123.31627
"1098",33,33.55,111.05,"2021-07-23","16:00:00",26.8246,78.18854,138.19768
"1099",34,33.4,110.6,"2021-07-23","16:00:00",25.741306,75.154205,118.01357
"1100",35,33.5,111.05,"2021-07-23","16:00:00",26.669474,80.165886,137.24695
"1101",36,33.45,110.1,"2021-07-23","16:00:00",24.49719,73.46739,119.59454
"1102",37,33.5,110.6,"2021-07-23","16:00:00",28.351048,72.79636,116.05815
"1103",38,33.4,110.45,"2021-07-23","16:00:00",24.302246,72.07757,109.906815
"1104",39,33.4,110.7,"2021-07-23","16:00:00",26.98445,77.81069,123.13215
"1105",40,33.45,110.8,"2021-07-23","16:00:00",28.92157,79.583694,125.21611
"1106",41,33.45,111.05,"2021-07-23","16:00:00",27.408688,79.79023,132.04826
"1107",42,33.55,110.1,"2021-07-23","16:00:00",24.69743,73.786575,114.652115
"1108",43,33.5,110.8,"2021-07-23","16:00:00",28.056904,79.3665,126.819275
"1109",44,33.5,110.7,"2021-07-23","16:00:00",27.929176,76.144585,121.753624
"1110",45,33.45,110.05,"2021-07-23","16:00:00",23.75597,73.8058,125.209435
"1111",46,33.5,110.05,"2021-07-23","16:00:00",24.862953,74.49715,116.95963
"1112",47,33.4,110.4,"2021-07-23","16:00:00",24.307316,71.602936,108.57599
"1113",48,33.45,110.35,"2021-07-23","16:00:00",27.846237,72.46349,105.32693
"1114",49,33.5,110.25,"2021-07-23","16:00:00",26.47017,69.57314,101.83615
"1115",50,33.55,110.75,"2021-07-23","16:00:00",27.654537,77.95567,129.84041
"1116",51,33.45,110.15,"2021-07-23","16:00:00",25.966213,73.34221,113.92573
"1117",52,33.45,111.1,"2021-07-23","16:00:00",27.519697,80.2791,131.74307
"1118",53,33.5,110.75,"2021-07-23","16:00:00",28.42701,78.275314,124.29698
"1119",54,33.5,111.15,"2021-07-23","16:00:00",25.093758,78.977165,134.24875
"1120",55,33.55,110.45,"2021-07-23","16:00:00",27.456257,70.881134,110.567085
"1121",56,33.55,110.25,"2021-07-23","16:00:00",25.71141,69.04936,107.18239
"1122",57,33.5,110.15,"2021-07-23","16:00:00",25.447992,72.041016,107.577034
"1123",58,33.5,110.9,"2021-07-23","16:00:00",27.486853,80.19071,133.27417
"1124",59,33.55,110.05,"2021-07-23","16:00:00",23.579857,74.6315,118.29826
"1125",60,33.55,110.55,"2021-07-23","16:00:00",26.986038,71.37059,117.513
"1126",61,33.4,110.3,"2021-07-23","16:00:00",24.450716,70.62451,110.475525
"1127",62,33.55,110.65,"2021-07-23","16:00:00",28.490372,75.09723,124.4682
"1128",63,33.5,110.85,"2021-07-23","16:00:00",27.939724,79.91972,130.03131
"1129",64,33.4,111,"2021-07-23","16:00:00",27.008743,77.96414,126.590454
"1130",65,33.45,110.25,"2021-07-23","16:00:00",27.442528,71.97032,106.92624
"1131",66,33.45,111.15,"2021-07-23","16:00:00",26.963966,79.528175,129.49867
"1132",67,33.5,110.1,"2021-07-23","16:00:00",25.35971,73.604614,112.05537
