id,lat,lng,date,time,tem,rhu,wnd
105,33.7,109.55,2021-07-23,04:00:00,18.606392,94.70921,127.77728
106,33.75,109.15,2021-07-23,04:00:00,18.641407,95.14149,125.801575
107,33.7,109.35,2021-07-23,04:00:00,17.19606,95.369736,122.448814
108,33.7,109.15,2021-07-23,04:00:00,20.781216,96.70564,110.86031
109,33.75,110.25,2021-07-23,04:00:00,20.305737,92.40207,129.16257
110,33.75,110.3,2021-07-23,04:00:00,19.561707,92.171936,128.63997
111,33.7,109.65,2021-07-23,04:00:00,19.850592,94.68472,134.48967
112,33.3,111.8,2021-07-23,04:00:00,22.660538,90.412994,40.5643
113,33.3,111.55,2021-07-23,04:00:00,23.283712,88.83986,63.71974
114,33.25,111.55,2021-07-23,04:00:00,23.447042,89.44711,62.006355
115,33.25,111.3,2021-07-23,04:00:00,21.369091,89.71344,88.0484
116,33.25,111.7,2021-07-23,04:00:00,23.588997,89.44861,56.80706
117,33.25,111.6,2021-07-23,04:00:00,23.515013,88.95824,62.798737
118,33.25,111.65,2021-07-23,04:00:00,23.603603,89.26965,59.80378
119,33.3,111.6,2021-07-23,04:00:00,23.115074,88.11267,61.634254
120,33.25,111.25,2021-07-23,04:00:00,22.236277,91.15698,92.61655
121,33.25,111.5,2021-07-23,04:00:00,22.859362,89.68048,61.13269
122,33.3,111.85,2021-07-23,04:00:00,21.75488,91.30664,39.48909
123,33.3,111.45,2021-07-23,04:00:00,23.724274,90.080124,71.952255
124,33.3,111.65,2021-07-23,04:00:00,22.666557,87.84895,56.56436
125,33.3,111.7,2021-07-23,04:00:00,22.276388,87.671844,51.539917
126,33.3,111.95,2021-07-23,04:00:00,20.281784,92.99046,42.627502
127,33.3,111.9,2021-07-23,04:00:00,21.619415,92.53772,38.598846
128,33.3,111.3,2021-07-23,04:00:00,22.203518,90.52048,89.851395
129,33.25,111.4,2021-07-23,04:00:00,22.500717,89.62213,74.85536
130,33.25,111.8,2021-07-23,04:00:00,23.426407,91.10976,46.278366
131,33.25,111.75,2021-07-23,04:00:00,23.735165,89.8018,51.337738
132,33.25,109.8,2021-07-23,04:00:00,18.907684,91.882484,113.65125
133,33.8,111.75,2021-07-23,04:00:00,18.812849,94.53281,69.308334
134,33.8,109.95,2021-07-23,04:00:00,20.554201,91.90583,123.72499
135,33.35,110.55,2021-07-23,04:00:00,20.07473,94.10159,115.75441
136,33.2,111.2,2021-07-23,04:00:00,22.76942,92.14814,98.062454
137,33.7,110.95,2021-07-23,04:00:00,18.30529,94.047104,138.19693
